Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
18724,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,fundatus,"Felten & Kock, 1972",,,,,"",Banks Flying Fox,,Zorro Volador De Las Islas Banks,EN,B1ab(v),3.1,2008,decreasing,N
18725,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,giganteus,"(Brünnich, 1782)",,,,,Pteropus ariel  |Pteropus assamensis  |Pteropus edwardsi  |Pteropus kelaarti  |Pteropus leucocephalus  |Pteropus medius  |Pteropus ruvicollis  |Vespertilio gigantea  ,"Indian Flying Fox, Indian Flying-fox",,Zorro Volador De La India,LC,,3.1,2008,decreasing,N
18726,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,gilliardorum,"Van Deusen, 1969",,,,,"","Gilliard's Flying Fox, Gilliard's Flying-fox",,Zorro Volador De Gilliard,DD,,3.1,2008,unknown,N
18727,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,griseus,"(É. Geoffroy, 1810)",,,,,"","Gray Flying Fox, Gray Flying-fox",,Zorro Volador Gris,DD,,3.1,2008,unknown,N
18728,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,howensis,"Troughton, 1931",,,,,"",Ontong Java Flying Fox,,Zorro Volador de Lord Howe,DD,,3.1,2008,unknown,N
18729,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,hypomelanus,"Temminck, 1853",,,,,Pteropus annectens  |Pteropus cagayanus  |Pteropus canus  |Pteropus condorensis  |Pteropus enganus  |Pteropus fretensis  |Pteropus geminorum  |Pteropus lepidus  |Pteropus luteus  |Pteropus macassaricus  |Pteropus maris  |Pteropus robinsoni  |Pteropus satyrus  |Pteropus simalurus  |Pteropus tomesi  |Pteropus tricolor  |Pteropus vulcanius  ,"Island Flying Fox, Variable Flying-fox, Small Flying-fox, Variable Flying Fox",,Zorro Volador Pequeño,LC,,3.1,2008,decreasing,N
136841,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,intermedius,"K. Andersen, 1908",,,,,"",Andersen's Flying Fox,,,DD,,3.1,2008,unknown,N
136528,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,keyensis,"Peters, 1867",,,,,"",Kei Flying Fox,,,DD,,3.1,2016,unknown,N
18731,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,leucopterus,"Temminck, 1853",,,,,"","Mottle-winged Flying Fox, White-winged Flying Fox",,Zorro Volador De Luzón,LC,,3.1,2008,decreasing,N
18732,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,livingstonii,"Gray, 1866",,,,,Pteropus livingstonei,"Livingstone's Flying Fox, Livingstone's Fruit Bat, Comoro Black Flying Fox", Roussette de Livingstone,Zorro Volador De Livingston,CR,A2c,3.1,2016,decreasing,N
18733,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,lombocensis,"Dobson, 1878",,,,,"",Lombok Flying Fox,,Zorro Volador De Lombok,DD,,3.1,2016,unknown,N
18773,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,loochoensis,"Gray, 1870",,,,,"",Okinawa Flying-fox,,,DD,,3.1,2008,unknown,N
18734,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,lylei,"K. Andersen, 1908",,,,,"",Lyle's Flying Fox,,Zorro Volador De Lyle,VU,A4cd,3.1,2008,decreasing,N
18735,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,macrotis,"Peters, 1867",,,,,"","Large-eared Flying Fox, Big-eared Flying Fox",,Zorro Volador De Orejas Grandes,LC,,3.1,2008,stable,N
18736,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,mahaganus,"Sanborn, 1931",,,,,"","Sanborn's Flying Fox, Lesser Flying-fox, Lesser Flying Fox",,Zorro Volador De Bougainville,VU,B1ab(iii),3.1,2008,decreasing,N
18737,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,mariannus,"Desmarest, 1822",,,,,Pteropus keraudren  ,"Marianas Flying Fox, Micronesian Flying Fox, Marianna Flying Fox, Micronesian Flying-fox, Marianas Fruit Bat, Pagan Island Fruit Bat, Ulithi Fruit Bat",Roussette Des Îles Marianes,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
18739,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,melanopogon,"Peters, 1867",,,,,"",Black-bearded Flying Fox,,Zorro Volador De Barba Negra,EN,A3cd,3.1,2016,decreasing,N
18740,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,melanotus,"Blyth, 1863",,,,,Pteropus edulis  |Pteropus modiglianii  |Pteropus natalis  |Pteropus niadicus  |Pteropus nicobaricus  |Pteropus nicobaricus  |Pteropus tytleri  |Pteropus tytleri  ,"Blyth's Flying Fox, Christmas Island Flying Fox, Black-eared Flying Fox",,Zorro Volador De Andaman,VU,A2cde,3.1,2008,decreasing,N
18741,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,molossinus,"Temminck, 1853",,,,,Pteropus breviceps  ,"Pohnpei Flying Fox, Caroline Flying Fox, Pohnpei Flying-fox, Pohnpei Fruit Bat",Renard Volant De Ponape,,VU,D2,3.1,2008,stable,N
18742,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,neohibernicus,"Peters, 1876",,,,,"","Great Flying Fox, Bismarck Flying-fox, Greater Flying Fox",,Zorro Volador De Bismarck,LC,,3.1,2008,unknown,N
18743,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,niger,"(Kerr, 1792)",,,,,Vespertilio vampirus subspecies niger,"Greater Mascarene Flying Fox, Mauritius Fruit Bat, Mauritian Flying Fox, Mauritan Flying Fox","Grande roussette des Mascareignes, Roussette noire",Zorro Volador Negro de Mauricio,VU,A3cd,3.1,2013,stable,N
18744,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,nitendiensis,"Sanborn, 1930",,,,,Pteropus sanctacrucis  ,Temotu Flying Fox,,Zorro Volador De La Isla Ndeni,EN,B1ab(iii),3.1,2008,decreasing,N
18745,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,ocularis,"Peters, 1867",,,,,"","Seram Flying Fox, Seram Flying-fox, Moluccan Spectacled Flying Fox, Ceram Fruit Bat",,Zorro Volador De Las Isla Ceram,VU,A3c,3.1,2016,decreasing,N
18746,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,ornatus,"Gray, 1870",,,,,"",Ornate Flying Fox,Roussette Rousse,Zorro Volador De Las Islas De La Leal,VU,"A2cd; B1ab(ii,iii,iv,v)",3.1,2008,decreasing,N
136387,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,pelewensis,"K. Andersen, 1908",,,,,"",Palau Flying Fox,,,NT,,3.1,2008,stable,N
18747,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,personatus,"Temminck, 1825",,,,,"","Moluccan Masked Flying Fox, Masked Flying Fox, Masked Fruit Bat",,Zorro Volador Enmascarado,LC,,3.1,2016,stable,N
18749,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,pilosus,"K. Andersen, 1908",,,,,"","Large Palau Flying Fox, Palau Fruit Bat, Palau Flying-fox",,Zorro Volador De Las Islas Palau,EX,,3.1,2008,,N
18750,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,pohlei,"Stein, 1933",,,,,"","Geelvink Bay Flying Fox, Yapen Flying Fox, Geelvink Bay Fruit Bat",,Zorro Volador de las Isla Japen,VU,"B1ab(i,v)",3.1,2016,decreasing,N
18751,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,poliocephalus,"Temminck, 1825",,,,,"","Grey-headed Flying Fox, Gray-headed Flying Fox, Grey-headed Flying-fox",,Zorro Volador De Cabeza Gris,VU,A2ace,3.1,2008,decreasing,N
18752,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,pselaphon,"Lay, 1829",,,,,"","Bonin Flying Fox, Bonin Fruit Bat",,Zorro Volador De Las Isla Bonin,CR,B1ab(iii); C2a(i),3.1,2008,decreasing,N
18753,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,pumilus,"Miller, 1910",,,,,"","Little Golden-mantled Flying-fox, Little Golden-mantled Flying Fox",,Zorro Volador De Taylor,NT,,3.1,2008,decreasing,N
18754,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,rayneri,"Gray, 1870",,,,,"","Solomons Flying Fox, Solomons Flying-fox",,Zorro Volador De Las Salomón,NT,,3.1,2008,decreasing,N
136685,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,rennelli,"Troughton, 1929",,,,,"",Rennell Flying Fox,,,VU,D2,3.1,2008,stable,N
18755,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,rodricensis,"Dobson, 1878",,,,,Pteropus mascarinus  ,Rodrigues Flying Fox,,Zorro Volador De La Isla Rodrígues,CR,B1ab(iii)c(iv),3.1,2008,increasing,N
18756,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,rufus,"É. Geoffroy Saint-Hilaire, 1803",,,,,"","Madagascan Flying Fox, Madagascar Fruit Bat, Madagascar Flying-fox",Renard volant,Zorro Volador de Madagascar,VU,A2acd,3.1,2016,decreasing,N
18757,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,samoensis,"Peale, 1848",,,,,"","Samoan Flying Fox, Samoa Flying-fox",Roussette Des Îles Samoa,,NT,,3.1,2008,decreasing,N
18758,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,scapulatus,"Peters, 1862",,,,,"",Little Red Flying Fox,,Zorro Volador de Queensland,LC,,3.1,2016,unknown,N
18759,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,seychellensis,"Milne-Edwards, 1877",,,,,Pteropus seychellensis subspecies comorensis|Pteropus seychellensis subspecies seychellensis,Seychelles Flying Fox,,Zorro Volador De Las Seychelles,LC,,3.1,2008,stable,N
18760,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,speciosus,"Andersen, 1908",,,,,Pteropus mearnsi  ,Philippine Gray Flying Fox,,Zorro Volador De La Isla Malawi,DD,,3.1,2008,unknown,N
18761,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,subniger,"(Kerr, 1792)",,,,,"","Lesser Mascarene Flying-fox, Dark Flying Fox",,Zorro Volador Oscuro De Mauricio,EX,,3.1,2008,,N
18762,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,temminckii,"Peters, 1867",,,,,"",Temminck's Flying Fox,,Zorro Volador De Temminck,VU,A2c,3.1,2016,decreasing,N
18763,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,tokudae,"Tate, 1934",,,,,"","Guam Flying Fox, Guam Fruit Bat",,Zorro Volador De Tokuda,EX,,3.1,2008,,N
18764,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,tonganus,"Quoy & Gaimard, 1830",,,,,"","Pacific Flying Fox, Insular Flying-fox",Roussette Des Îles Tonga,,LC,,3.1,2008,decreasing,N
18765,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,tuberculatus,"Peters, 1869",,,,,"",Vanikoro Flying Fox,,Zorro Volador De La Isla Jawi,CR,D,3.1,2008,unknown,N
136531,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,ualanus,"Peters, 1883",,,,,"","Kosrae Flying Fox, Ualan Fruit Bat",,,VU,D2,3.1,2008,stable,N
18766,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,vampyrus,"(Linnaeus, 1758)",,,,,Pteropus caninus  |Pteropus celaeno  |Pteropus edulis  |Pteropus funereus  |Pteropus javanicus  |Pteropus kalou  |Pteropus kelaarti  |Pteropus kopangi  |Pteropus lanensis  |Pteropus malaccensis  |Pteropus natunae  |Pteropus nudus  |Pteropus phaiops  |Pteropus pluton  |Pteropus pteronotus  |Pteropus sumatrensis  ,"Large Flying-fox, Large Flying Fox",,Zorro Volador De Cuello Rojo,NT,,3.1,2008,decreasing,N
18767,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,vetulus,"Jouan, 1863",,,,,"",New Caledonia Flying Fox,Roussette Des Cailloux,Zorro Volador De Nueva Caledonia,VU,"B1ab(i,ii,iii)",3.1,2008,decreasing,N
18768,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,voeltzkowi,"Matschie, 1909",,,,,"",Pemba Flying Fox,,Zorro Volador de Voeltzkow,VU,D2,3.1,2016,increasing,N
18769,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,woodfordi,"Thomas, 1888",,,,,"","Dwarf Flying Fox, Least Flying Fox, Least Flying-fox, Least Fruit Bat",,Zorro Volador De Woodford,VU,"B1ab(ii,iii)",3.1,2008,decreasing,N
18945,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Pygoderma,bilabiatum,"(Wagner, 1843)",,,,,"","Ipanema Bat, Ipanema Broad-nosed Bat",,,LC,,3.1,2015,unknown,N
19520,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,acuminatus,"Peters, 1871",,,,,"","Accuminate Horseshoe Bat, Acuminate Horseshoe Bat",,,LC,,3.1,2008,unknown,N
19521,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,adami,"Aellen & Brosset, 1968",,,,,"",Adam's Horseshoe Bat,,,DD,,3.1,2008,unknown,N
19522,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,affinis,"Horsfield, 1823",,,,,Rhinolophus andamanensis  ,Intermediate Horseshoe Bat,,,LC,,3.1,2008,stable,N
19523,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,alcyone,"Temminck, 1852",,,,,"",Halcyon Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19525,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,arcuatus,"Peters, 1871",,,,,Rhinolophus anderseni  ,Arcuate Horseshoe Bat,,,LC,,3.1,2008,stable,N
40023,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,beddomei,"K. Andersen, 1905",,,,,Rhinolophus luctus subspecies beddomei|Rhinolophus luctus subspecies sobrinus,"Beddome's Horseshoe Bat, Lesser Woolly Horseshoe Bat",,,LC,,3.1,2008,stable,N
19515,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,blasii,"Peters, 1867",,,,,"","Blasius's Horseshoe Bat, Peak-saddle Horseshoe Bat, Peters's Horseshoe Bat",,,LC,,3.1,2016,decreasing,N
19526,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,bocharicus,"Kastschenko & Akimov, 1917",,,,,"",Bokhara Horseshoe Bat,,,LC,,3.1,2008,stable,N
19527,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,borneensis,"Peters, 1861",,,,,"",Bornean Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19528,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,canuti,"Thomas & Wroughton, 1909",,,,,"",Canut's Horseshoe Bat,,,VU,B1ab(iii),3.1,2008,decreasing,N
19529,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,capensis,"Lichtenstein, 1823",,,,,"","Cape Horseshoe Bat, Southern Africa Horseshoe Bat",,,LC,,3.1,2008,decreasing,N
19530,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,celebensis,"K. Andersen, 1905",,,,,"",Sulawesi Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19531,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,clivosus,"Cretzschmar, 1828",,,,,Rhinolophus clivosus subspecies brachygnathus,"Geoffroy's Horseshoe Bat, Cretzschmar's Horseshoe Bat, Arabian Horseshoe Bat",,,LC,,3.1,2008,unknown,N
19532,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,coelophyllus,"Peters, 1867",,,,,"",Croslet Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19533,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,cognatus,"K. Andersen, 1906",,,,,Rhinolophus famulus  ,Andaman Horseshoe Bat,,,EN,B2ab(iv),3.1,2016,decreasing,N
40037,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,convexus,"Csorba, 1997",,,,,"",Convex Horseshoe Bat,,,DD,,3.1,2016,unknown,N
19535,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,creaghi,"Thomas, 1896",,,,,"",Creagh's Horseshoe Bat,,,LC,,3.1,2008,decreasing,N
19536,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,darlingi,"K. Andersen, 1905",,,,,"",Darling's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19537,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,deckenii,"Peters, 1868",,,,,"",Decken's Horseshoe Bat,,,NT,,3.1,2008,decreasing,N
19538,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,denti,"Thomas, 1904",,,,,"",Dent's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19539,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,eloquens,"K. Andersen, 1905",,,,,Rhinolophus eloquens subspecies perautitus,Eloquent Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19516,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,euryale,"Blasius, 1853",,,,,"",Mediterranean Horseshoe Bat,Rhinolophe Euryale,Murciélago Mediterráneo de Herradura,NT,,3.1,2016,decreasing,N
19540,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,euryotis,"Temminck, 1835",,,,,"","New Guinea Horseshoe Bat, Broad-eared Horseshoe Bat",,,LC,,3.1,2008,unknown,N
19517,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ferrumequinum,"(Schreber, 1774)",,,,,"",Greater Horseshoe Bat,Grand Rhinolophe fer à cheval,Murciélago Grande de Herradura,LC,,3.1,2016,decreasing,N
136644,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,formosae,"Sanborn, 1939",,,,,"",Formosan Woolly Horseshoe Bat,,,NT,,3.1,2008,decreasing,N
19541,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,fumigatus,"Rüppell, 1842",,,,,"",Rüppell's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19542,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,guineensis,"Eisentraut, 1960",,,,,"",Guinean Horseshoe Bat,,,VU,"B2ab(ii,iii)",3.1,2008,unknown,N
19543,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,hildebrandtii,"Peters, 1878",,,,,Rhinolophus hildebrandti,Hildebrandt's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
44781,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,hilli,"Aellen, 1973",,,,,"",Hill's Horseshoe Bat,,,CR,"B1ab(iii,v)+2ab(iii,v)",3.1,2010,decreasing,N
44782,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,hillorum,"Koopman, 1989",,,,,"","Upland Horseshoe Bat, Hill's Horseshoe Bat",,,NT,,3.1,2010,decreasing,N
19518,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,hipposideros,"(Bechstein, 1800)",,,,,"",Lesser Horseshoe Bat,Petit Rhinolophe fer à cheval,Murciélago Pequeño de Herradura,LC,,3.1,2016,decreasing,N
19545,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,inops,"Andersen, 1905",,,,,"",Philippine Forest Horseshoe Bat,,,LC,,3.1,2008,stable,N
19577,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,keyensis,"Andersen, 1905",,,,,Rhinolophus simplex,"Kai Horseshoe Bat, Insular Horseshoe Bat",,,DD,,3.1,2016,unknown,N
19546,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,landeri,"Martin, 1838",,,,,"",Lander's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19547,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,lepidus,"Blyth, 1844",,,,,"",Blyth's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19548,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,luctus,"Temminck, 1834",,,,,Rhinolophus perniger  ,"Great Woolly Horsehoe Bat, Woolly Horseshoe Bat",,,LC,,3.1,2008,unknown,N
19549,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,maclaudi,"Pousargues, 1897",,,,,"",Maclaud's Horseshoe Bat,,,EN,B2ab(iii),3.1,2008,decreasing,N
19550,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,macrotis,"Blyth, 1844",,,,,"",Big-eared Horseshoe Bat,,,LC,,3.1,2008,stable,N
136410,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,madurensis,"K. Andersen, 1918",,,,,"",Madura Horseshoe Bat,,,VU,"B1ab(ii,iii)",3.1,2016,decreasing,N
44783,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,maendeleo,"Kock, Csorba & Howell, 2000",,,,,"",Maendeleo Horseshoe Bat,,,DD,,3.1,2008,unknown,N
19551,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,malayanus,"Bonhote, 1903",,,,,"",Malayan Horseshoe Bat,,,LC,,3.1,2008,stable,N
19552,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,marshalli,"Thonglongya, 1973",,,,,"",Marshall's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19553,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,megaphyllus,"Gray, 1834",,,,,Rhinolophus fallax |Rhinolophus ignifer |Rhinolophus monachus |Rhinolophus vandeuseni ,"Eastern Horseshoe Bat, Smaller Horseshoe Bat",,,LC,,3.1,2008,unknown,N
19519,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,mehelyi,"Matschie, 1901",,,,,"",Mehely's Horseshoe Bat,Rhinolophe de Mehely,Murciélago Mediano de Herradura,VU,A4c,3.1,2016,decreasing,N
19554,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,mitratus,"Blyth, 1844",,,,,"",Mitred Horseshoe Bat,,,DD,,3.1,2016,unknown,N
136248,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,montanus,"Goodwin, 1979",,,,,"",Timorese Horseshoe Bat,,,EN,B2ab(iii),3.1,2016,unknown,N
19556,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,nereis,"K. Andersen, 1905",,,,,"","Anamban Horseshoe Bat, Neriad Horseshoe Bat",,,DD,,3.1,2016,unknown,N
19557,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,osgoodi,"Sanborn, 1939",,,,,"",Osgood's Horseshoe Bat,,,DD,,3.1,2008,unknown,N
19558,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,paradoxolophus,"(Bourret, 1951)",,,,,"",Bourret's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19559,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,pearsonii,"Horsfield, 1851",,,,,Rhinolophus pearsoni  ,Pearson's Horseshoe Bat,,,LC,,3.1,2008,unknown,N
19560,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,philippinensis,"Waterhouse, 1843",,,,,"",Large-eared Horseshoe Bat,,,LC,,3.1,2008,unknown,N
